text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T13:06:50Z,FALSE,NA,1189529091503845376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",choco_synergy,6328,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T13:06:50Z,FALSE,NA,1189529090967007233,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pikabam346,1407,TRUE,FALSE,NA,NA
@WBIndiaChannel SHHHH #AQuietPlace #hollywood #halloween #horror,FALSE,0,Sreeja_akula,2019-10-30T13:06:50Z,FALSE,1189528707133607936,1189529089696133121,833306460448755713,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sreeja_akula,0,FALSE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T13:06:49Z,FALSE,NA,1189529088106491904,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nyoungieei,1407,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T13:06:49Z,FALSE,NA,1189529087070457857,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",psychearn,1407,TRUE,FALSE,NA,NA
"BOOm lifts in action, helping to decorate for #Halloween https://t.co/WWLs8A3Ggw",FALSE,0,NA,2019-10-30T13:06:49Z,FALSE,NA,1189529086143582208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UnitedRentals,0,FALSE,FALSE,NA,NA
🎃＃トリックオアトリート お菓子代をもらえるチャンス！👻仲間と放置して楽しむファンタジーRPG ＠HisekiHeart を今すぐフォローして、＃ハロウィン をチェック‼ #halloween #渋ハロ,FALSE,0,NA,2019-10-30T13:06:49Z,FALSE,NA,1189529085426331648,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",okakakon,0,FALSE,FALSE,NA,NA
"RT @RenaultSport: Car fans, cover your eyes. This could be the scariest movie of all time! 🐦🚗😱 
What’s your worst car nightmare? We’re dyin…",FALSE,0,NA,2019-10-30T13:06:48Z,FALSE,NA,1189529085040574472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iamKhalifa98,11,TRUE,FALSE,NA,NA
"RT @Yukiriiiin__K: .
Happy Halloween♥️🎃
.
#halloween #ハロウィン https://t.co/TcPoRkCHpc",FALSE,0,NA,2019-10-30T13:06:48Z,FALSE,NA,1189529085015257094,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aogami0501,374,TRUE,FALSE,NA,NA
Лучшее из TikTok | ТОП - 13 самых страшных женских образов | #Halloween ... https://t.co/TyhOUhiFV5 с помощью @YouTube,FALSE,0,NA,2019-10-30T13:06:48Z,FALSE,NA,1189529084390498306,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",klughovaia,0,FALSE,FALSE,NA,NA
"RT @MrLoveMobile: #Halloween #Limited 🎃Wallpapers For You🎃

Is your lock screen&amp;home screen ready for #Halloween2019 ?

Get your phone fun…",FALSE,0,NA,2019-10-30T13:06:48Z,FALSE,NA,1189529083807436801,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hiperbolicART,121,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T13:06:48Z,FALSE,NA,1189529083601768448,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",June11_2110,1407,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T13:06:48Z,FALSE,NA,1189529082305761281,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mitake_Dian,6328,TRUE,FALSE,NA,NA
RT @stgo_naty: Creo que el experimento salió mal...#Halloween #halloween2019 https://t.co/fAPExbyg4K,FALSE,0,NA,2019-10-30T13:06:47Z,FALSE,NA,1189529081051860993,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xvkeo_,50,TRUE,FALSE,NA,NA
"RT @O_ha08: #Halloween 

탐라에서 봤던거..옵젝 드실래요? https://t.co/gYzPGgxNmR",FALSE,0,NA,2019-10-30T13:06:47Z,FALSE,NA,1189529077578752000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pluskent5,386,TRUE,FALSE,NA,NA
"RT @Hanyo_ovo_: #Halloween 

마음눌러도 호박이 뜨지않아 슬픈분만 알티할수잇습니다.,",FALSE,0,NA,2019-10-30T13:06:46Z,FALSE,NA,1189529075880083456,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",walwel_e,30672,TRUE,FALSE,NA,NA
RT @TIRAMI97: #Halloween 🎃🎃 https://t.co/kqFKbspD3P,FALSE,0,NA,2019-10-30T13:06:46Z,FALSE,NA,1189529075301273600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",polabrare,83,TRUE,FALSE,NA,NA
RT @Sam_Rosalie: Everyone should share this!!! ❤️💙 #AutismAwareness  #Halloween @ElvisDuranShow https://t.co/4PTXr06qqZ,FALSE,0,NA,2019-10-30T13:06:46Z,FALSE,NA,1189529074898743297,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",matteilers,5,TRUE,FALSE,NA,NA
"RT @VAV_official: [VLIVE] Getting Ready for Halloween Party🎃

📢 https://t.co/m1Mzkt3oJq

#VAV #브이에이브이 #Halloween #할로윈
#Cookie #쿠키 #Hallowee…",FALSE,0,NA,2019-10-30T13:06:46Z,FALSE,NA,1189529073489502209,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bpinkills,126,TRUE,FALSE,NA,NA
RT @NWRCGlasgow: Tomorrow: Halloween Party @ our Women's Recovery Network! 👻🎃 #halloween #halloweenparty #womenonly #recovery #glasgow http…,FALSE,0,NA,2019-10-30T13:06:46Z,FALSE,NA,1189529073304965121,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AddactionGlaW,1,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T13:06:45Z,FALSE,NA,1189529072696623105,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nich_NB,1405,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T13:06:45Z,FALSE,NA,1189529071383797760,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Amm_pri,1405,TRUE,FALSE,NA,NA
RT @evaarguinano: ¡Mañana es #halloween! 👻 👉 ¿Vais a hacer una fiesta o merendola en casa? En @cocinatis nos proponen crear divertidas gall…,FALSE,0,NA,2019-10-30T13:06:45Z,FALSE,NA,1189529070729650176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",asiaticappp,2,TRUE,FALSE,NA,NA
"RT @PookLook_CYJ: ซาวด์เพลงนึกว่างานแต่ง😊😊
 เดินลงมาจากพรมแดง ที่ไหนได้วันฮาโลวีน👻👻

#JB #JacksonWang #Jinyoung #Yugyeom #Youngjae #MarkBam…",FALSE,0,NA,2019-10-30T13:06:45Z,FALSE,NA,1189529069987090434,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fighting12310,1006,TRUE,FALSE,NA,NA
Barbara didn't fancy sitting on hard wood #Halloween #halloween2019 https://t.co/ewsMjil8d1,FALSE,2,NA,2019-10-30T13:06:45Z,FALSE,NA,1189529069815259138,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nudinits,0,FALSE,FALSE,NA,NA
A recycled photo but this one definitely warrants a place for #ThingsThatGoBumpInTheNight   From St Edward's Church… https://t.co/fExfRP3W2e,FALSE,0,NA,2019-10-30T13:06:44Z,TRUE,NA,1189529066447233029,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CarolineIrwin3,0,FALSE,FALSE,NA,NA
"RT @4BrandonJS4: 13 Days of ERMA-WEEN 2019: Day 12
#Halloween #ghost #creepy #spooky #scary #october #trickortreat #Bloodborne #AHatInTime…",FALSE,0,NA,2019-10-30T13:06:44Z,FALSE,NA,1189529065700638720,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HipFireArt1,12,TRUE,FALSE,NA,NA
"RT @mering_ko: #Halloween 
👻Trick or Treat👻 https://t.co/dyUX0i6FYi",FALSE,0,NA,2019-10-30T13:06:43Z,FALSE,NA,1189529064219922432,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",guangyinqiluo,21,TRUE,FALSE,NA,NA
"RT @VincenzoNova: Halloween's almost here, so heres all my Spooky Pokemon (as of 2019) in one place! Also you can see the drawing process f…",FALSE,0,NA,2019-10-30T13:06:43Z,FALSE,NA,1189529063985160193,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EnderplayerXD,1514,TRUE,FALSE,NA,NA
RT @YouthPaint: ハッピーハロウィン 🎃 #うさぎ耳 #ハロウィン #Halloween #ラフィー #アズールレーン #AzurLane #魅惑の谷間 https://t.co/eyozhM8vzs https://t.co/IdOYSLTlW9,FALSE,0,NA,2019-10-30T13:06:43Z,FALSE,NA,1189529063913713664,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ktk34796965,61,TRUE,FALSE,NA,NA
Don’t you forget about our #2020musclewalk #kickoff on #facebooklive #tomorrow 10/31 #halloween day at 4:30pm. Lots… https://t.co/ruBCJxdCRP,FALSE,0,NA,2019-10-30T13:06:43Z,TRUE,NA,1189529062378758144,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",mdawesternpa,0,FALSE,FALSE,NA,NA
"RT @peterpom211: くださいおやつ
#Halloween #うさぎ https://t.co/DmlZPtDGMr",FALSE,0,NA,2019-10-30T13:06:43Z,FALSE,NA,1189529060826742786,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ning_pb,147,TRUE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T13:06:42Z,FALSE,NA,1189529059367112706,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thebeeples,8865,TRUE,FALSE,NA,NA
"RT @Lay0113: 1日早く...RASメンバーと
Happy Halloween🎃🎃🎃🎃🎃

なっちゃんがお菓子くれた🍫
ありがとう💕🐻
今日のリハもお疲れ様でした！！！
#RASの戯れ #Halloween https://t.co/rYHLW8WmgT",FALSE,0,NA,2019-10-30T13:06:42Z,FALSE,NA,1189529058867961856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kosaki_3,97,TRUE,FALSE,NA,NA
"RT @AuthorEllie: https://t.co/gzswzsS5UO  
#HorrorReading so raw it will devour your soul. The choice is yours! If you dare. 
#Halloween #h…",FALSE,0,NA,2019-10-30T13:06:42Z,FALSE,NA,1189529058683604993,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",R_L_Johnston,145,TRUE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T13:06:42Z,FALSE,NA,1189529057953665024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FathiyahHasnan_,8865,TRUE,FALSE,NA,NA
"RT @RichardAngwin: I agree with Tom Hanks.

Don't be a Trump voter !!!!!

#Halloween #VoteBlue #Resist #Trump #WednesdayThoughts #1u #tcot…",FALSE,0,NA,2019-10-30T13:06:42Z,FALSE,NA,1189529057139912705,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",pinkylibrarian,173,TRUE,FALSE,NA,NA
"RT @oricon: 神木隆之介＆中村倫也、ホームズとワトソンの仮装で登場　浜辺美波は“魔女”に
https://t.co/6VysVkMHJp

 #神木隆之介 #中村倫也 #浜辺美波 #映画 #ハロウィン #Halloween #屍人荘の殺人 @shijinsou_mov…",FALSE,0,NA,2019-10-30T13:06:41Z,FALSE,NA,1189529054916988928,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Directioner03K,462,TRUE,FALSE,NA,NA
"RT @O_ha08: #Halloween 

탐라에서 봤던거..옵젝 드실래요? https://t.co/gYzPGgxNmR",FALSE,0,NA,2019-10-30T13:06:40Z,FALSE,NA,1189529050399694848,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MIHA6103_UT,387,TRUE,FALSE,NA,NA
"RT @RealCoinGeek: Tomorrow... 👀🎃👻

#thepumpkinmancometh #pumpkinmancraig #halloween #BSV #BitcoinSV https://t.co/50RfiYwAy4",FALSE,0,NA,2019-10-30T13:06:40Z,FALSE,NA,1189529049632145408,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saravovic,4,TRUE,FALSE,NA,NA
RT @guppy_es: 🎃 ¿Truco o trato?🎃 En #guppy tenemos algo mejor: este #Halloween nuestros coches han sacado su versión más monstruosa... Súbe…,FALSE,0,NA,2019-10-30T13:06:40Z,FALSE,NA,1189529048525000704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jmlbobis,2,TRUE,FALSE,NA,NA
"RT @2LYNNI_01214: #Halloween 

HAPPY HALLOWEEN🌙✨
다들 행복한 할로윈 되시길 https://t.co/dZ4YwaqCOu",FALSE,0,NA,2019-10-30T13:06:40Z,FALSE,NA,1189529047669198848,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",riping_12,17,TRUE,FALSE,NA,NA
Halloween episodes of your favorite shows and movies showing all day today and tomorrow #Halloween… https://t.co/UyNAzQ5EwS,FALSE,0,NA,2019-10-30T13:06:39Z,TRUE,NA,1189529045467316224,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TroubleIPTV,0,FALSE,FALSE,NA,NA
RT @dgfp1: Artist: dash ravo https://t.co/4b9xQOC926 #furry #yiff #halloween https://t.co/I7saVODxky,FALSE,0,NA,2019-10-30T13:06:38Z,FALSE,NA,1189529042661363712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Giusepp53833303,2,TRUE,FALSE,NA,NA
RT @YouthPaint: ハッピーハロウィン 🎃 #うさぎ耳 #ハロウィン #Halloween #ラフィー #アズールレーン #AzurLane #魅惑の谷間 https://t.co/eyozhM8vzs https://t.co/IdOYSLTlW9,FALSE,0,NA,2019-10-30T13:06:38Z,FALSE,NA,1189529041713291265,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pansy_125,61,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T13:06:38Z,FALSE,NA,1189529039968489473,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ovoa_0615,6329,TRUE,FALSE,NA,NA
"Bats are probably the animal we associate most closely with vampires, but even the most specialised species aren't… https://t.co/2Yg3NvCzru",FALSE,2,NA,2019-10-30T13:06:37Z,TRUE,NA,1189529039159070720,NA,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>",NHM_London,0,FALSE,FALSE,NA,NA
"RT @Yeoru_358: #ハロウィン2019 #Halloween #96猫

HAPPY HALLOWEEN! 

@96__neko https://t.co/bEZPSp6PAK",FALSE,0,NA,2019-10-30T13:06:37Z,FALSE,NA,1189529038357856256,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TIHINA_0067,9,TRUE,FALSE,NA,NA
"#Halloween 
내일은 할로윈겸 델타룬 1주년
그래서 토비폭스 언델타룬 정식한국어는 언제?",FALSE,0,NA,2019-10-30T13:06:37Z,FALSE,NA,1189529036277501952,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kusiro15,0,FALSE,FALSE,NA,NA
"Want more candy, PUMPKIN PIE😏 #reddie #ITMovie #Halloween #HappyHalloween #TrickorTreats https://t.co/eDovYJp4D4",FALSE,0,NA,2019-10-30T13:06:37Z,FALSE,NA,1189529035744788480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IMbammmmm,0,FALSE,FALSE,NA,NA
What better way is there to spend a pre-Hallowe’en afternoon than to stroll through a cemetery thinking about death… https://t.co/hUl8VHReyh,FALSE,0,NA,2019-10-30T13:06:36Z,TRUE,NA,1189529034306314242,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dabpix,0,FALSE,FALSE,NA,NA
"RT @voicestars_PR: ✨#Disney #声の王子様 ✨
 最新作キャスト陣から
 🎃#Halloween スペシャルカードが到着🎃

#高野洸 さんがもし
#ディズニー キャラクターに仮装するなら…!?🎶

🍬👑声の王子様👑CD発売中🍬
　https://t.…",FALSE,0,NA,2019-10-30T13:06:36Z,FALSE,NA,1189529032238354433,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itigo_piza,723,TRUE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T13:06:36Z,FALSE,NA,1189529032167002114,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jamthej,8865,TRUE,FALSE,NA,NA
OH MY GOD. THEY DESTROYED MY #Halloween @Madrinas in shipment are you kidding me come on Why whyyyyy ffs @fedex now… https://t.co/l7PJC301mJ,FALSE,0,NA,2019-10-30T13:06:36Z,TRUE,NA,1189529031731040256,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LtVic,0,FALSE,FALSE,NA,NA
"Este jueves 31 tenemos preparada una fantástica #Fiesta de #Halloween 🎃 y un gran #Concurso de #Disfraces!
Sácate u… https://t.co/6yeDrvEOko",FALSE,0,NA,2019-10-30T13:06:36Z,TRUE,NA,1189529031584239616,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CasinoMaritim,0,FALSE,FALSE,NA,NA
"RT @rin7914: #Halloween
がおー🐺 https://t.co/xAJrlksjni",FALSE,0,NA,2019-10-30T13:06:36Z,FALSE,NA,1189529031378530305,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LxKfQw9sOZB18TE,2121,TRUE,FALSE,NA,NA
"RT @DoodleNessa: Well Dad cut the grass, cleaned up all the 'dog dirt' + coincidentally it's 'devils night' I have a fresh bag of poo up fo…",FALSE,0,NA,2019-10-30T13:06:35Z,FALSE,NA,1189529029382213633,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kuckarenje,8,TRUE,FALSE,NA,NA
"RT @tinseymiller: Welcome to the Hamptons where village life is far from ordinary!

With gossip, scandal and hidden secrets buried down the…",FALSE,0,NA,2019-10-30T13:06:35Z,FALSE,NA,1189529028752838657,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MJLaBeff,50,TRUE,FALSE,NA,NA
"RT @McDonalds: A few extra trick-or-treaters may be knocking at your door this #Halloween with #McDelivery👻. Order with
@UberEats for a $0…",FALSE,0,NA,2019-10-30T13:06:34Z,FALSE,NA,1189529026400079873,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ahmediyas1,140,TRUE,FALSE,NA,NA
"RT @Lay0113: 1日早く...RASメンバーと
Happy Halloween🎃🎃🎃🎃🎃

なっちゃんがお菓子くれた🍫
ありがとう💕🐻
今日のリハもお疲れ様でした！！！
#RASの戯れ #Halloween https://t.co/rYHLW8WmgT",FALSE,0,NA,2019-10-30T13:06:34Z,FALSE,NA,1189529026299219969,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HQtoBD_Mimickyu,97,TRUE,FALSE,NA,NA
RT @FolkloreThurs: This week's #FolkloreThursday theme is #frightening folklore to celebrate #Halloween and #Samhain! (Image via wikimedia…,FALSE,0,NA,2019-10-30T13:06:34Z,FALSE,NA,1189529026177552384,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AndrewSacks13,121,TRUE,FALSE,NA,NA
"RT @pla_gus25: น่ากลัวจังอะคับ อยากจะวิ่ง.....
เข้าใส่ 😄😄 #JINYOUNG #GOT7 #Halloween https://t.co/P5ujacpjRp",FALSE,0,NA,2019-10-30T13:06:34Z,FALSE,NA,1189529025208709121,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fighting12310,477,TRUE,FALSE,NA,NA
"Into the Halloween mood 🎃!
Os dejamos con el trailer de una de las películas mas terrorificas de la historia. Polte… https://t.co/PIxYGNB8PC",FALSE,0,NA,2019-10-30T13:06:34Z,TRUE,NA,1189529022943891457,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GWschoolEnglish,0,FALSE,FALSE,NA,NA
